time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-06T06:03:24.510Z,35.7513333,-117.58,4.73,2.69,ml,12,139,0.06583,0.1,ci,ci37228276,2019-10-07T17:10:27.152Z,"16km W of Searles Valley, CA",earthquake,0.29,0.46,0.123,8,reviewed,ci,ci
2019-07-06T06:01:46.390Z,35.6736667,-117.4801667,3.58,3.09,ml,10,109,0.0882,0.14,ci,ci37263996,2020-03-09T22:02:19.002Z,"12km SSW of Searles Valley, CA",earthquake,0.35,1.12,0.017,3,reviewed,ci,ci
2019-07-06T06:00:57.770Z,35.5535,-117.3465,4.31,3.5,ml,33,87,0.03206,0.17,ci,ci38458671,2019-10-04T23:57:14.460Z,"24km S of Trona, CA",earthquake,0.21,0.32,0.191,46,reviewed,ci,ci
2019-07-06T05:59:44.190Z,35.7376667,-117.574,3.12,3.57,mlr,26,85,0.08022,0.17,ci,ci38458663,2019-10-04T22:49:37.472Z,"16km WSW of Searles Valley, CA",earthquake,0.21,0.49,0.197,33,reviewed,ci,ci
2019-07-06T05:58:13.420Z,35.5423333,-117.4578333,8.97,2.79,ml,4,122,0.04421,0.04,ci,ci37228108,2019-10-04T21:44:42.494Z,"22km ESE of Ridgecrest, CA",earthquake,0.84,1.09,0.008,1,reviewed,ci,ci
2019-07-06T05:57:23.120Z,35.7521667,-117.5646667,7.7,2.53,ml,12,114,0.06883,0.16,ci,ci37228100,2019-10-04T21:16:13.590Z,"15km W of Searles Valley, CA",earthquake,0.44,0.8,0.118,9,reviewed,ci,ci
2019-07-06T05:57:04.230Z,35.6635,-117.521,10.9,2.6,ml,22,66,0.09054,0.16,ci,ci38458639,2019-10-04T20:29:01.717Z,"15km ENE of Ridgecrest, CA",earthquake,0.25,0.49,0.137,28,reviewed,ci,ci
2019-07-06T05:56:14.480Z,35.6926667,-117.5323333,10.44,2.81,ml,15,78,0.1204,0.13,ci,ci37228092,2019-10-04T19:30:58.393Z,"14km SW of Searles Valley, CA",earthquake,0.24,0.61,0.235,12,reviewed,ci,ci
2019-07-06T05:56:09.740Z,35.6806667,-117.5026667,10.36,2.52,ml,16,104,0.09958,0.16,ci,ci37228084,2019-10-04T19:25:10.492Z,"13km SW of Searles Valley, CA",earthquake,0.28,0.78,0.136,10,reviewed,ci,ci
2019-07-06T05:55:21.960Z,35.681,-117.5431667,7.19,2.9,ml,33,94,0.1151,0.15,ci,ci38458607,2019-10-04T19:10:33.770Z,"14km ENE of Ridgecrest, CA",earthquake,0.19,0.82,0.11,27,reviewed,ci,ci
2019-07-06T05:52:05.350Z,35.6058333,-117.403,5.35,3.62,mlr,40,32,0.05196,0.14,ci,ci38458575,2019-10-04T18:13:52.853Z,"18km S of Trona, CA",earthquake,0.16,0.36,0.212,49,reviewed,ci,ci
2019-07-06T05:50:49.260Z,35.6261667,-117.4761667,8.9,2.69,ml,20,82,0.04118,0.16,ci,ci37228012,2019-10-04T16:53:47.811Z,"17km SSW of Searles Valley, CA",earthquake,0.25,0.54,0.173,18,reviewed,ci,ci
2019-07-06T05:50:15.300Z,35.6308333,-117.4553333,8.83,3.02,ml,15,90,0.04459,0.18,ci,ci37228004,2019-10-04T00:35:04.386Z,"16km SSW of Searles Valley, CA",earthquake,0.44,0.72,0.152,12,reviewed,ci,ci
2019-07-06T05:49:57.470Z,35.6391667,-117.4645,2.87,3.03,ml,23,58,0.05259,0.19,ci,ci37227996,2019-10-04T00:26:55.975Z,"15km SSW of Searles Valley, CA",earthquake,0.23,0.41,0.202,20,reviewed,ci,ci
2019-07-06T05:48:03.750Z,35.6976667,-117.5321667,9.7,2.5,ml,21,77,0.1247,0.2,ci,ci37227812,2019-10-03T19:17:17.656Z,"14km SW of Searles Valley, CA",earthquake,0.31,0.78,0.12,12,reviewed,ci,ci
2019-07-06T05:47:08.600Z,35.7131667,-117.5406667,1.66,2.71,ml,31,59,0.1123,0.18,ci,ci37227796,2019-10-03T17:49:27.987Z,"14km WSW of Searles Valley, CA",earthquake,0.18,0.34,0.151,16,reviewed,ci,ci
2019-07-06T05:46:06.840Z,35.7085,-117.553,2.11,3.05,ml,30,58,0.113,0.15,ci,ci38458543,2019-10-02T22:20:15.810Z,"15km NE of Ridgecrest, CA",earthquake,0.16,0.32,0.127,28,reviewed,ci,ci
2019-07-06T05:44:52.010Z,35.6828333,-117.5171667,8.03,2.7,ml,18,138,0.106,0.14,ci,ci37227524,2019-10-02T21:07:02.418Z,"14km SW of Searles Valley, CA",earthquake,0.27,1.01,0.062,11,reviewed,ci,ci
2019-07-06T05:44:39.790Z,35.6121667,-117.3746667,7.3,2.77,ml,6,169,0.07579,0.2,ci,ci37227516,2019-10-02T20:57:09.818Z,"17km S of Trona, CA",earthquake,0.69,1.41,0.146,2,reviewed,ci,ci
2019-07-06T05:43:49.050Z,35.6481667,-117.4895,5.02,2.82,ml,13,106,0.06543,0.21,ci,ci37227476,2019-10-02T17:52:59.106Z,"15km SSW of Searles Valley, CA",earthquake,0.43,0.68,0.129,6,reviewed,ci,ci
2019-07-06T05:43:06.410Z,35.673,-117.4968333,1.46,2.78,ml,13,83,0.09081,0.12,ci,ci37227412,2019-10-02T00:06:45.670Z,"13km SW of Searles Valley, CA",earthquake,0.23,0.38,0.086,5,reviewed,ci,ci
2019-07-06T05:42:45.360Z,35.5841667,-117.3858333,7.35,2.89,ml,7,206,0.06159,0.07,ci,ci37227404,2019-10-02T00:00:40.443Z,"20km S of Trona, CA",earthquake,0.62,0.34,0.03,4,reviewed,ci,ci
2019-07-06T05:42:32.850Z,35.5283333,-117.3445,5.5,2.88,ml,6,173,0.01668,0.08,ci,ci37227396,2019-10-01T23:55:03.731Z,"26km S of Trona, CA",earthquake,0.64,0.35,0.056,3,reviewed,ci,ci
2019-07-06T05:41:36.030Z,35.5586667,-117.419,8.89,3.66,mlr,10,136,0.04485,0.09,ci,ci37227372,2019-10-01T22:16:19.545Z,"23km S of Trona, CA",earthquake,0.29,0.29,0.049,4,reviewed,ci,ci
2019-07-06T05:40:09.270Z,35.7281667,-117.5683333,6.83,3.13,ml,17,113,0.09055,0.16,ci,ci37227348,2019-10-01T21:00:06.422Z,"15km NE of Ridgecrest, CA",earthquake,0.32,0.75,0.178,8,reviewed,ci,ci
2019-07-06T05:36:46.600Z,35.741,-117.5663333,6.9,2.85,ml,36,57,0.07877,0.13,ci,ci38458471,2019-10-01T17:17:59.010Z,"15km WSW of Searles Valley, CA",earthquake,0.14,0.39,0.112,29,reviewed,ci,ci
2019-07-06T05:34:30.380Z,35.612,-117.464,8.56,2.74,ml,7,98,0.02549,0.15,ci,ci37227244,2019-09-30T21:26:49.129Z,"18km SSW of Searles Valley, CA",earthquake,0.41,0.66,0.121,4,reviewed,ci,ci
2019-07-06T05:34:08.110Z,35.6696667,-117.5156667,1.62,3.03,ml,23,62,0.09372,0.17,ci,ci38458447,2019-09-30T21:17:42.927Z,"15km SW of Searles Valley, CA",earthquake,0.21,0.48,0.138,18,reviewed,ci,ci
2019-07-06T05:33:43.450Z,35.692,-117.5316667,7.73,2.67,ml,7,95,0.1195,0.15,ci,ci37227236,2019-09-30T20:53:16.305Z,"14km SW of Searles Valley, CA",earthquake,0.39,1.56,0.117,4,reviewed,ci,ci
2019-07-06T05:30:43.690Z,35.5493333,-117.3846667,4.47,3.09,ml,21,75,0.02935,0.14,ci,ci37227172,2019-09-30T17:57:12.139Z,"24km S of Trona, CA",earthquake,0.27,0.21,0.094,12,reviewed,ci,ci
2019-07-06T05:30:17.980Z,35.7678333,-117.5766667,2.65,2.63,ml,12,184,0.05072,0.14,ci,ci37227164,2019-09-30T17:18:44.559Z,"16km W of Searles Valley, CA",earthquake,0.45,0.37,0.225,7,reviewed,ci,ci
2019-07-06T05:29:28.650Z,35.6463333,-117.4525,5.05,3,ml,15,93,0.06022,0.13,ci,ci37227156,2019-09-30T16:09:40.569Z,"14km SSW of Searles Valley, CA",earthquake,0.26,0.53,0.256,7,reviewed,ci,ci
2019-07-06T05:28:05.080Z,35.5621667,-117.5248333,7.13,3.04,ml,13,84,0.05654,0.26,ci,ci37227068,2019-09-26T22:17:41.988Z,"15km ESE of Ridgecrest, CA",earthquake,0.62,1.78,0.235,6,reviewed,ci,ci
2019-07-06T05:26:53.000Z,35.6468333,-117.4601667,3.11,3.45,mlr,31,92,0.06022,0.18,ci,ci38458391,2019-09-26T23:52:36.315Z,"14km SSW of Searles Valley, CA",earthquake,0.23,0.43,0.105,15,reviewed,ci,ci
2019-07-06T05:25:36.710Z,35.7331667,-117.561,6.77,3.5,ml,16,87,0.08758,0.09,ci,ci37227020,2019-09-26T20:29:26.932Z,"15km WSW of Searles Valley, CA",earthquake,0.25,0.43,0.175,5,reviewed,ci,ci
2019-07-06T05:24:17.130Z,35.7438333,-117.5393333,13.9,2.96,ml,9,178,0.08594,0.13,ci,ci37227004,2019-09-26T19:22:40.768Z,"12km WSW of Searles Valley, CA",earthquake,0.41,0.84,0.078,7,reviewed,ci,ci
2019-07-06T05:24:08.650Z,35.7188333,-117.5638333,10.11,2.83,ml,12,73,0.1005,0.14,ci,ci38458351,2019-09-30T15:53:33.480Z,"15km NE of Ridgecrest, CA",earthquake,0.29,0.76,0.107,8,reviewed,ci,ci
2019-07-06T05:22:31.120Z,35.5891667,-117.3916667,5.81,2.99,ml,16,117,0.05755,0.16,ci,ci38458335,2020-03-09T19:20:35.830Z,"20km S of Trona, CA",earthquake,0.36,0.46,0.138,11,reviewed,ci,ci
2019-07-06T05:22:17.350Z,35.6338333,-117.4536667,2.69,2.64,ml,11,93,0.04774,0.15,ci,ci37263892,2020-03-07T00:53:46.269Z,"16km SSW of Searles Valley, CA",earthquake,0.26,0.34,0.15,6,reviewed,ci,ci
2019-07-06T05:21:11.120Z,35.6001667,-117.4273333,1.84,3.26,ml,15,99,0.03152,0.21,ci,ci38458327,2019-09-26T14:30:30.040Z,"19km S of Searles Valley, CA",earthquake,0.35,0.27,0.119,12,reviewed,ci,ci
2019-07-06T05:21:02.300Z,35.7465,-117.5485,5.25,3.06,ml,21,83,0.07976,0.2,ci,ci37226940,2019-09-25T19:27:40.482Z,"13km W of Searles Valley, CA",earthquake,0.35,1.11,0.075,9,reviewed,ci,ci
2019-07-06T05:19:37.350Z,35.7006667,-117.551,10.72,3.06,ml,26,74,0.1209,0.17,ci,ci38458303,2019-09-26T14:30:30.040Z,"14km NE of Ridgecrest, CA",earthquake,0.22,0.53,0.112,24,reviewed,ci,ci
2019-07-06T05:17:31.240Z,35.6298333,-117.4103333,7.36,2.7,ml,11,177,0.06046,0.14,ci,ci37226876,2019-09-24T20:11:11.102Z,"15km S of Trona, CA",earthquake,0.47,0.63,0.109,6,reviewed,ci,ci
2019-07-06T05:15:31.400Z,35.5656667,-117.4513333,4.18,2.99,ml,6,139,0.0226,0.15,ci,ci37226836,2019-09-24T19:25:04.314Z,"21km ESE of Ridgecrest, CA",earthquake,1.09,0.47,0.03,2,reviewed,ci,ci
2019-07-06T05:15:18.850Z,35.7408333,-117.5658333,10.31,2.57,ml,14,188,0.07906,0.13,ci,ci37226692,2019-09-24T00:44:07.221Z,"15km WSW of Searles Valley, CA",earthquake,0.45,0.67,0.142,7,reviewed,ci,ci
2019-07-06T05:14:56.880Z,35.7508333,-117.5593333,10.91,3.38,ml,26,115,0.07182,0.16,ci,ci38458287,2019-09-26T14:30:30.040Z,"14km W of Searles Valley, CA",earthquake,0.29,0.34,0.139,20,reviewed,ci,ci
2019-07-06T05:14:54.790Z,35.5778333,-117.3781667,6.19,2.91,ml,12,74,0.05393,0.15,ci,ci37226684,2019-09-24T00:39:34.672Z,"21km S of Trona, CA",earthquake,0.37,0.56,0.129,5,reviewed,ci,ci
2019-07-06T05:13:10.390Z,35.673,-117.4671667,2.2,2.52,ml,3,287,0.08641,0.07,ci,ci37427549,2019-09-19T21:08:50.388Z,"12km SSW of Searles Valley, CA",earthquake,0.89,0.33,0.053,2,reviewed,ci,ci
2019-07-06T05:12:36.300Z,35.647,-117.4926667,3.08,2.64,ml,9,111,0.06527,0.18,ci,ci37427533,2019-09-19T20:37:01.188Z,"16km SSW of Searles Valley, CA",earthquake,0.39,0.43,0.047,3,reviewed,ci,ci
2019-07-06T05:12:14.570Z,35.6591667,-117.4778333,9.81,2.69,ml,5,175,0.07362,0.07,ci,ci37263844,2020-03-06T21:15:41.359Z,"14km SSW of Searles Valley, CA",earthquake,0.5,0.6,0.202,2,reviewed,ci,ci
2019-07-06T05:12:14.240Z,35.675,-117.4756667,11.73,2.71,ml,7,104,0.08899,0.11,ci,ci37427469,2019-09-18T00:23:03.338Z,"12km SSW of Searles Valley, CA",earthquake,0.49,0.75,0.174,2,reviewed,ci,ci
2019-07-06T05:10:37.380Z,35.7695,-117.5933333,5.31,2.55,ml,14,79,0.04627,0.11,ci,ci37427445,2020-03-06T20:39:41.162Z,"17km W of Searles Valley, CA",earthquake,0.21,0.55,0.166,7,reviewed,ci,ci
2019-07-06T05:09:31.790Z,35.7526667,-117.5785,3.16,3.44,mlr,37,46,0.06481,0.15,ci,ci38458223,2019-09-26T14:30:30.040Z,"16km W of Searles Valley, CA",earthquake,0.15,0.29,0.224,30,reviewed,ci,ci
2019-07-06T05:08:42.570Z,35.6803333,-117.4636667,1.61,3,ml,13,69,0.09364,0.16,ci,ci37427405,2019-09-17T20:07:44.020Z,"11km SSW of Searles Valley, CA",earthquake,0.28,0.63,0.09,6,reviewed,ci,ci
2019-07-06T05:08:11.260Z,35.717,-117.5636667,7.99,3.67,mlr,65,36,0.1023,0.14,ci,ci38458215,2022-06-21T05:26:50.101Z,"15km NE of Ridgecrest, CA",earthquake,0.1,0.37,0.123,53,reviewed,ci,ci
2019-07-06T05:05:54.090Z,35.617,-117.4691667,3.25,2.5,ml,6,120,0.03096,0.17,ci,ci37427389,2019-09-17T17:37:44.410Z,"18km SSW of Searles Valley, CA",earthquake,0.51,0.96,0.032,3,reviewed,ci,ci
2019-07-06T05:01:53.030Z,35.7096667,-117.5468333,6.56,3,ml,18,92,0.1136,0.12,ci,ci37427197,2019-09-13T21:04:18.624Z,"14km WSW of Searles Valley, CA",earthquake,0.21,0.63,0.109,12,reviewed,ci,ci
2019-07-06T04:58:36.690Z,35.7073333,-117.5706667,2.9,4.03,mlr,52,43,0.1104,0.15,ci,ci38458143,2019-11-15T18:43:19.009Z,"14km NE of Ridgecrest, CA",earthquake,0.12,0.33,0.176,48,reviewed,ci,ci
2019-07-06T04:58:12.040Z,35.6321667,-117.433,3.19,3.45,mlr,37,85,0.05141,0.13,ci,ci38458135,2019-09-26T14:30:29.040Z,"15km S of Searles Valley, CA",earthquake,0.16,0.45,0.172,30,reviewed,ci,ci
2019-07-06T04:56:13.980Z,35.5218333,-117.3926667,5.88,2.6,ml,7,84,0.02316,0.2,ci,ci37426981,2019-09-12T18:42:52.776Z,"27km S of Trona, CA",earthquake,0.45,0.89,0.194,4,reviewed,ci,ci
2019-07-06T04:55:22.740Z,35.7413333,-117.5661667,11.17,3.14,ml,22,69,0.0785,0.23,ci,ci38458103,2019-09-26T14:30:29.040Z,"15km W of Searles Valley, CA",earthquake,0.34,0.66,0.108,29,reviewed,ci,ci
2019-07-06T04:55:21.890Z,35.7133333,-117.5515,4.83,3,ml,18,75,0.1088,0.14,ci,ci37225548,2019-09-12T18:02:04.010Z,"15km WSW of Searles Valley, CA",earthquake,0.26,0.76,0.111,4,reviewed,ci,ci
2019-07-06T04:53:45.340Z,35.5921667,-117.5275,9.9,3.66,mlr,11,144,0.05352,0.15,ci,ci37225436,2019-09-12T00:30:24.674Z,"14km ESE of Ridgecrest, CA",earthquake,0.77,0.47,0.18,4,reviewed,ci,ci
2019-07-06T04:51:40.760Z,35.6615,-117.4563333,4.72,2.65,ml,8,116,0.07499,0.16,ci,ci37263804,2020-03-06T18:16:02.340Z,"13km SSW of Searles Valley, CA",earthquake,0.48,0.93,0.226,3,reviewed,ci,ci
2019-07-06T04:51:03.290Z,35.6121667,-117.4641667,3.87,2.6,ml,7,109,0.02566,0.04,ci,ci37225396,2019-09-11T18:27:32.615Z,"18km SSW of Searles Valley, CA",earthquake,0.16,0.17,0.141,5,reviewed,ci,ci
2019-07-06T04:50:42.220Z,35.7078333,-117.5008333,1.53,3.45,ml,14,83,0.1251,0.19,ci,ci37225388,2019-09-11T18:08:37.256Z,"11km SW of Searles Valley, CA",earthquake,0.38,0.52,0.062,6,reviewed,ci,ci
2019-07-06T04:49:02.340Z,35.6426667,-117.4406667,2.63,3.05,ml,15,96,0.05873,0.16,ci,ci37225204,2019-09-11T00:03:17.359Z,"14km SSW of Searles Valley, CA",earthquake,0.28,0.42,0.136,18,reviewed,ci,ci
2019-07-06T04:48:10.820Z,35.6511667,-117.4576667,5.73,2.9,ml,23,58,0.06463,0.12,ci,ci37225180,2019-09-10T22:31:32.375Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.55,0.167,13,reviewed,ci,ci
2019-07-06T04:47:37.150Z,35.6303333,-117.3601667,4.83,3.16,ml,8,119,0.09395,0.13,ci,ci37225172,2019-09-10T21:24:17.192Z,"15km S of Trona, CA",earthquake,0.49,0.76,0.057,2,reviewed,ci,ci
2019-07-06T04:47:30.930Z,35.754,-117.5516667,11.09,3.05,ml,42,45,0.07201,0.16,ci,ci38458047,2019-09-26T14:30:28.040Z,"13km W of Searles Valley, CA",earthquake,0.18,0.34,0.259,11,reviewed,ci,ci
2019-07-06T04:45:25.550Z,35.675,-117.4715,4.52,2.88,ml,9,232,0.08863,0.16,ci,ci37225140,2019-09-10T18:27:05.863Z,"12km SSW of Searles Valley, CA",earthquake,0.72,0.88,0.057,3,reviewed,ci,ci
2019-07-06T04:44:32.390Z,35.6228333,-117.5791667,7,3.33,ml,25,114,0.102,0.18,ci,ci38458023,2019-09-26T14:30:28.040Z,"9km E of Ridgecrest, CA",earthquake,0.27,0.69,0.13,18,reviewed,ci,ci
2019-07-06T04:43:22.910Z,35.6975,-117.5495,10.37,3.14,ml,29,74,0.1243,0.16,ci,ci37225044,2019-09-10T00:42:40.095Z,"14km NE of Ridgecrest, CA",earthquake,0.19,0.51,0.143,23,reviewed,ci,ci
2019-07-06T04:42:54.390Z,35.6915,-117.6045,6.63,3.36,ml,43,42,0.1189,0.2,ci,ci38458007,2019-09-26T14:30:28.040Z,"10km NE of Ridgecrest, CA",earthquake,0.18,0.54,0.144,35,reviewed,ci,ci
2019-07-06T04:42:47.400Z,35.6105,-117.5986667,5.27,2.74,ml,6,102,0.1138,0.1,ci,ci37225036,2019-09-09T23:56:16.299Z,"7km E of Ridgecrest, CA",earthquake,0.33,3.18,0.252,3,reviewed,ci,ci
2019-07-06T04:40:15.980Z,35.6428333,-117.4456667,2.88,4.24,mlr,43,67,0.0578,0.15,ci,ci38457983,2019-09-26T14:30:27.040Z,"14km SSW of Searles Valley, CA",earthquake,0.15,0.28,0.16,29,reviewed,ci,ci
2019-07-06T04:38:24.630Z,35.686,-117.5345,8.09,3.02,ml,10,134,0.1154,0.09,ci,ci37263732,2020-03-05T22:15:06.020Z,"15km ENE of Ridgecrest, CA",earthquake,0.34,0.88,0.166,3,reviewed,ci,ci
2019-07-06T04:38:08.610Z,35.6326667,-117.434,6.26,3.59,mlr,33,74,0.05148,0.15,ci,ci37263724,2020-03-05T21:54:11.681Z,"15km S of Searles Valley, CA",earthquake,0.17,0.41,0.184,19,reviewed,ci,ci
2019-07-06T04:37:31.520Z,35.7051667,-117.5266667,8.94,3.22,ml,8,157,0.1245,0.21,ci,ci37263716,2020-03-05T21:33:15.915Z,"13km WSW of Searles Valley, CA",earthquake,0.85,2.01,,1,reviewed,ci,ci
2019-07-06T04:36:30.490Z,35.7061667,-117.512,2.29,3.17,ml,19,79,0.1261,0.14,ci,ci38457951,2019-09-09T18:53:06.250Z,"12km SW of Searles Valley, CA",earthquake,0.2,0.39,0.195,10,reviewed,ci,ci
2019-07-06T04:35:15.900Z,35.5975,-117.4043333,4.86,3.21,ml,19,79,0.04842,0.12,ci,ci37224820,2019-09-09T17:29:27.099Z,"19km S of Trona, CA",earthquake,0.27,0.31,0.181,7,reviewed,ci,ci
2019-07-06T04:34:38.320Z,35.6751667,-117.5348333,7.76,3.18,ml,15,97,0.1064,0.18,ci,ci37224812,2019-09-06T23:46:44.361Z,"14km ENE of Ridgecrest, CA",earthquake,0.38,1.38,0.081,12,reviewed,ci,ci
2019-07-06T04:32:42.690Z,35.6618333,-117.5356667,9.13,2.97,ml,25,60,0.09609,0.13,ci,ci37263564,2020-03-05T01:21:03.259Z,"14km ENE of Ridgecrest, CA",earthquake,0.17,0.51,0.13,14,reviewed,ci,ci
2019-07-06T04:31:19.460Z,35.5656667,-117.3958333,3.36,3.75,mlr,27,102,0.04798,0.18,ci,ci37224756,2021-02-19T19:17:08.187Z,"22km S of Trona, CA",earthquake,0.26,0.54,0.204,28,reviewed,ci,ci
2019-07-06T04:30:46.820Z,35.6833333,-117.5111667,10.89,3.49,ml,20,101,0.1045,0.19,ci,ci37224748,2019-09-06T18:39:15.207Z,"14km SW of Searles Valley, CA",earthquake,0.32,0.59,0.172,17,reviewed,ci,ci
2019-07-06T04:26:55.770Z,35.6918333,-117.6078333,2,2.83,ml,13,92,0.1161,0.26,ci,ci37222148,2019-08-14T21:55:00.278Z,"10km NE of Ridgecrest, CA",earthquake,0.39,0.73,0.153,6,reviewed,ci,ci
2019-07-06T04:25:24.620Z,35.6281667,-117.3551667,8.46,2.74,ml,7,148,0.09662,0.14,ci,ci37222108,2019-08-14T20:40:33.124Z,"15km S of Trona, CA",earthquake,0.47,0.93,0.124,5,reviewed,ci,ci
2019-07-06T04:24:43.320Z,35.6741667,-117.549,7.96,3.67,ml,18,58,0.1125,0.19,ci,ci37222092,2019-08-14T20:22:26.598Z,"13km ENE of Ridgecrest, CA",earthquake,0.32,1.2,0.19,10,reviewed,ci,ci
2019-07-06T04:24:14.940Z,35.6356667,-117.429,5.65,3.26,ml,17,99,0.1223,0.12,ci,ci38457879,2019-09-26T14:30:27.040Z,"15km S of Searles Valley, CA",earthquake,0.18,0.83,0.129,11,reviewed,ci,ci
2019-07-06T04:23:29.510Z,35.6506667,-117.488,1.08,3.37,ml,16,64,0.06739,0.2,ci,ci37222052,2019-08-14T18:02:04.410Z,"15km SSW of Searles Valley, CA",earthquake,0.3,0.55,0.094,5,reviewed,ci,ci
2019-07-06T04:21:53.760Z,35.7166667,-117.5548333,6.81,3.62,ml,20,89,0.1048,0.15,ci,ci37222028,2019-08-14T16:48:50.040Z,"15km WSW of Searles Valley, CA",earthquake,0.22,0.7,0.147,9,reviewed,ci,ci
2019-07-06T04:19:56.010Z,35.5808333,-117.4041667,5.18,4.01,mlr,7,201,0.04764,0.08,ci,ci38457863,2020-04-04T06:49:56.468Z,"20km S of Trona, CA",earthquake,0.47,0.36,0.066,3,reviewed,ci,ci
2019-07-06T04:18:36.030Z,35.694,-117.5381667,8.39,3.63,ml,22,76,0.1238,0.13,ci,ci37221916,2019-08-13T21:52:49.789Z,"15km SW of Searles Valley, CA",earthquake,0.19,0.67,0.124,17,reviewed,ci,ci
2019-07-06T04:18:07.940Z,35.6658333,-117.4823333,4.15,3.39,mlr,33,47,0.08084,0.17,ci,ci38457839,2019-09-30T19:20:22.000Z,"13km SSW of Searles Valley, CA",earthquake,0.19,0.62,0.132,14,reviewed,ci,ci
2019-07-06T04:16:09.740Z,35.5308333,-117.4883333,7.18,2.94,ml,4,130,0.05949,0.05,ci,ci38457823,2019-09-26T14:30:26.040Z,"20km ESE of Ridgecrest, CA",earthquake,0.67,1.18,0.156,2,reviewed,ci,ci
2019-07-06T04:14:55.290Z,35.7095,-117.5066667,7.01,3.02,ml,10,118,0.128,0.12,ci,ci37263348,2020-03-03T21:28:57.905Z,"11km SW of Searles Valley, CA",earthquake,0.29,0.7,0.154,3,reviewed,ci,ci
2019-07-06T04:14:31.370Z,35.6795,-117.4906667,0.91,3.74,mlr,13,70,0.09565,0.19,ci,ci37221708,2019-08-16T17:53:33.223Z,"12km SW of Searles Valley, CA",earthquake,0.33,0.57,0.141,5,reviewed,ci,ci
2019-07-06T04:14:20.800Z,35.6041667,-117.4026667,6.72,3.84,mlr,23,103,0.05162,0.13,ci,ci37221644,2019-09-26T14:30:00.040Z,"18km S of Trona, CA",earthquake,0.23,0.35,0.304,3,reviewed,ci,ci
2019-07-06T04:13:07.080Z,35.5846667,-117.6145,9.73,4.8,mlr,62,32,0.1185,0.18,ci,ci38457815,2019-11-15T18:23:14.307Z,"7km SE of Ridgecrest, CA",earthquake,0.13,0.36,0.165,229,reviewed,ci,ci
2019-07-06T04:12:13.840Z,35.659,-117.4798333,6.97,3.86,mlr,24,88,0.07375,0.14,ci,ci38457807,2019-12-10T22:48:06.325Z,"14km SSW of Searles Valley, CA",earthquake,0.22,0.47,0.201,16,reviewed,ci,ci
2019-07-06T04:12:02.550Z,35.6775,-117.49,1.26,3.09,ml,7,107,0.09358,0.04,ci,ci37263332,2020-03-03T20:36:37.701Z,"13km SW of Searles Valley, CA",earthquake,0.16,0.33,0.108,2,reviewed,ci,ci
2019-07-06T04:10:05.710Z,35.6353333,-117.3996667,3.04,3.38,ml,6,196,0.0705,0.14,ci,ci37221556,2019-08-12T18:05:21.164Z,"14km S of Trona, CA",earthquake,0.55,2.2,0.159,4,reviewed,ci,ci
2019-07-06T04:09:50.190Z,35.6916667,-117.5116667,8.69,3.45,ml,20,102,0.1124,0.16,ci,ci37221548,2019-08-12T17:39:52.849Z,"13km SW of Searles Valley, CA",earthquake,0.25,0.91,0.085,9,reviewed,ci,ci
2019-07-06T04:09:31.080Z,35.6781667,-117.5466667,11.16,3.37,ml,17,69,0.1145,0.16,ci,ci37221460,2019-08-10T00:14:21.530Z,"13km ENE of Ridgecrest, CA",earthquake,0.27,0.46,0.188,12,reviewed,ci,ci
2019-07-06T04:08:07.770Z,35.7398333,-117.5806667,11.65,3.13,ml,15,73,0.07697,0.12,ci,ci37263252,2020-03-03T01:26:15.856Z,"16km NNE of Ridgecrest, CA",earthquake,0.25,0.54,0.105,9,reviewed,ci,ci
2019-07-06T04:07:04.570Z,35.5551667,-117.5215,5.5,4.68,mlr,90,24,0.05757,0.23,ci,ci38457775,2020-03-02T22:19:38.728Z,"16km ESE of Ridgecrest, CA",earthquake,0.13,0.51,0.219,249,reviewed,ci,ci
2019-07-06T04:06:50.070Z,35.6196667,-117.4608333,10.76,3.18,ml,13,86,0.03311,0.14,ci,ci37221212,2019-08-08T23:47:42.163Z,"17km SSW of Searles Valley, CA",earthquake,0.29,0.39,0.219,6,reviewed,ci,ci
2019-07-06T04:06:31.960Z,35.598,-117.3588333,5.81,3.21,ml,9,205,0.07304,0.1,ci,ci37221204,2019-08-08T23:11:19.817Z,"19km S of Trona, CA",earthquake,0.78,0.5,0.192,4,reviewed,ci,ci
2019-07-06T04:06:14.580Z,35.578,-117.3738333,5.91,3.79,mlr,18,73,0.05347,0.19,ci,ci38457887,2019-09-26T14:30:25.040Z,"21km S of Trona, CA",earthquake,0.28,0.62,0.124,44,reviewed,ci,ci
2019-07-06T04:05:27.720Z,35.6578333,-117.4866667,1.93,3.55,ml,18,87,0.07392,0.16,ci,ci37221404,2019-09-26T14:30:00.040Z,"14km SSW of Searles Valley, CA",earthquake,0.3,0.37,0.186,8,reviewed,ci,ci
2019-07-06T04:04:09.030Z,35.5761667,-117.3451667,4.14,3.11,ml,9,170,0.05349,0.19,ci,ci37221236,2019-08-16T17:43:59.960Z,"21km S of Trona, CA",earthquake,0.59,0.99,0.094,4,reviewed,ci,ci
